art_id,token
6871,"[('과제', 'NNG'), ('테스트', 'NNG'), ('에서', 'JKB')]"
6871,"[('계속', 'NNG')]"
6871,"[('떨어지', 'VV'), ('는', 'ETM')]"
6872,"[('카페인', 'NNG'), ('을', 'JKO')]"
6872,"[('과다', 'NNG')]"
6872,"[('섭취', 'NNG')]"
6872,"[('했', 'VV+EP'), ('더니', 'EC')]"
6873,"[('청', 'NNG'), ('축', 'NNG')]"
6874,"[('내', 'NP'), ('가', 'JKS'), ('쓴', 'VV+ETM')]"
6874,"[('코드', 'NNG'), ('를', 'JKO')]"
6874,"[('못', 'MAG'), ('알아볼', 'VV+ETM'), ('때', 'NNG')]"
6875,"[('개발', 'NNG')]"
6875,"[('일과', 'NNG')]"
6875,"[('중', 'NNG')]"
6875,"[('티타임', 'NNG')]"
6875,"[('가지', 'VV'), ('기', 'ETN')]"
6876,"[('인턴', 'NNG')]"
6876,"[('고민', 'NNG'), ('중', 'NNB'), ('입니다', 'VCP+EC')]"
6877,"[('존경', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
6877,"[('개발자', 'NNG'), ('님', 'XSN'), ('들', 'XSN')]"
6877,"[('도와', 'VV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
6878,"[('프론트엔드', 'NNP')]"
6878,"[('희망', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
6878,"[('대학생', 'NNG'), ('입니다', 'VCP+EC')]"
6878,"[('전공', 'NNG')]"
6878,"[('과목', 'NNG')]"
6878,"[('추천', 'NNG'), ('좀', 'MAG')]"
6878,"[('부탁', 'NNG'), ('드리', 'VV'), ('겠', 'EP'), ('습니다', 'EF')]"
6879,"[('리액트', 'NNP')]"
6879,"[('신입', 'NNG')]"
6879,"[('개발자', 'NNG')]"
6879,"[('역량', 'NNG')]"
6880,"[('WAS', 'SL'), ('엔지니어', 'NNG'), ('PLC', 'SL')]"
6880,"[('개발자', 'NNG')]"
6882,"[('채용', 'NNG'), ('공고', 'NNG')]"
6882,"[('당근', 'MAG'), ('마켓', 'NNP'), ('을', 'JKO')]"
6882,"[('보', 'VV'), ('게', 'EC'), ('됐', 'VV+EP'), ('는데', 'EC')]"
6882,"[('비전공자', 'NNP'), ('는', 'JX')]"
6882,"[('노력', 'NNG'), ('해도', 'XSV+EC')]"
6882,"[('힘들', 'VA'), ('까요', 'EF')]"
6883,"[('우리', 'NP'), ('는', 'JX')]"
6883,"[('구인난', 'NNG')]"
6883,"[('여기', 'NP'), ('는', 'JX')]"
6883,"[('구직', 'NNG'), ('난', 'NP+JX')]"
6884,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
6884,"[('상경', 'NNG'), ('계열', 'NNG')]"
6884,"[('전공', 'NNG'), ('자', 'XSN'), ('입니다', 'VCP+EC')]"
6884,"[('인생', 'NNG')]"
6884,"[('조언', 'NNG')]"
6884,"[('부탁', 'NNG'), ('드립니다', 'VV+EC')]"
6885,"[('대학교', 'NNG')]"
6885,"[('2학년', 'NNP')]"
6885,"[('복학', 'NNG')]"
6885,"[('예정자', 'NNG')]"
6885,"[('공부', 'NNG')]"
6885,"[('질문', 'NNG')]"
6886,"[('업체', 'NNG')]"
6886,"[('메일', 'NNG')]"
6886,"[('도메인', 'NNG'), ('이', 'JKS')]"
6887,"[('프로젝트', 'NNG'), ('하', 'XSV'), ('다가', 'EC')]"
6887,"[('제', 'NP')]"
6887,"[('부분', 'NNG'), ('을', 'JKO')]"
6887,"[('다른', 'MM')]"
6887,"[('분이', 'NNG')]"
6887,"[('도와', 'VV+EC'), ('주', 'VX'), ('시', 'EP'), ('게', 'EC')]"
6887,"[('됐', 'VV+EP'), ('는데', 'EC')]"
6888,"[('프로젝트', 'NNG')]"
6888,"[('후기', 'NNG')]"
6888,"[('에버', 'NNG')]"
6888,"[('전기차', 'NNP')]"
6888,"[('관련', 'NNG')]"
6888,"[('프로젝트', 'NNG')]"
6889,"[('네트워크', 'NNG'), ('쪽', 'NNB')]"
6889,"[('스터디', 'NNP')]"
6889,"[('빡시', 'VA'), ('네요', 'EC')]"
6889,"[('후', 'NNG'), ('덜', 'VV'), ('덜', 'EC')]"
6890,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
6891,"[('24', 'SN'), ('살', 'NNBC')]"
6891,"[('고졸', 'NNP')]"
6891,"[('비전공자', 'NNP'), ('입니다', 'VCP+EC')]"
6891,"[('도움', 'NNG'), ('이', 'JKS')]"
6891,"[('필요', 'NNG'), ('합니다', 'XSA+EC')]"
6892,"[('SI', 'SL')]"
6892,"[('쪽', 'NNG')]"
6892,"[('RFP', 'SL')]"
6892,"[('관련', 'NNG'), ('해서', 'XSA+EC')]"
6892,"[('업계', 'NNG'), ('분', 'NNB'), ('들', 'XSN'), ('께', 'JKB')]"
6892,"[('조언', 'NNG'), ('을', 'JKO')]"
6892,"[('구합니다', 'VV+EF')]"
6893,"[('올해', 'NNG')]"
6893,"[('모바일', 'NNP')]"
6893,"[('플젝', 'NNP'), ('은', 'JX')]"
6893,"[('많이', 'MAG')]"
6893,"[('없', 'VA'), ('나요', 'EC')]"
6894,"[('프로그래밍', 'NNG'), ('과', 'JC')]"
6894,"[('수학', 'NNG'), ('의', 'NNG')]"
6894,"[('관계', 'NNG'), ('를', 'JKO')]"
6894,"[('어떻', 'VA'), ('게', 'EC')]"
6894,"[('생각', 'NNG'), ('하', 'XSV'), ('시', 'EP'), ('나요', 'EC')]"
6895,"[('나', 'NP'), ('는', 'JX')]"
6895,"[('재택근무', 'NNG'), ('를', 'JKO')]"
6895,"[('한다', 'VV+EC')]"
6895,"[('나', 'NP'), ('는', 'JX')]"
6895,"[('강제', 'NNG'), ('된', 'XSV+ETM')]"
6895,"[('야근', 'NNG'), ('이', 'JKS')]"
6895,"[('없', 'VA'), ('다', 'EC')]"
6896,"[('모듈', 'NNG'), ('화', 'XSN'), ('와', 'JC')]"
6896,"[('파사드', 'NNP')]"
6896,"[('패턴', 'NNG'), ('의', 'NNG')]"
6896,"[('차이', 'NNG'), ('가', 'JKS')]"
6896,"[('무엇', 'NP'), ('일까요', 'VCP+EC')]"
6897,"[('클라우드', 'NNP')]"
6897,"[('노트북', 'NNG')]"
6898,"[('SI', 'SL'), ('에서', 'JKB'), ('만', 'JX')]"
6898,"[('이런', 'MM'), ('건가요', 'NNB+VCP+EC')]"
6899,"[('네카라쿠배', 'NNP')]"
6899,"[('열풍', 'NNG')]"
6900,"[('비', 'NNG')]"
6900,"[('전공', 'NNG'), ('자', 'XSN'), ('로', 'JKB')]"
6900,"[('딥', 'NNG'), ('러닝', 'NNG')]"
6900,"[('석사', 'NNG')]"
6900,"[('들어왔', 'VV+EP'), ('는데', 'EC')]"
6900,"[('이', 'MM')]"
6900,"[('길이', 'NNG')]"
6900,"[('아닌', 'VCN+ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EF')]"
6901,"[('개발', 'NNG'), ('은', 'JX')]"
6901,"[('잘', 'MAG')]"
6901,"[('하', 'VV'), ('는', 'ETM'), ('거', 'NNB')]"
6901,"[('같', 'VA'), ('은데', 'EC')]"
6901,"[('재미', 'NNG'), ('가', 'JKS')]"
6901,"[('없', 'VA'), ('습니다', 'EF')]"
6902,"[('개발자', 'NNG')]"
6902,"[('재미', 'NNG'), ('는', 'JX')]"
6902,"[('있', 'VA'), ('는데', 'EC')]"
6902,"[('힘', 'NNG'), ('이', 'JKS')]"
6902,"[('듭니다', 'UNKNOWN')]"
6903,"[('1', 'SN'), ('년', 'NNBC'), ('차', 'NNG'), ('의', 'NNG')]"
6903,"[('적정', 'NNG')]"
6903,"[('수준', 'NNG'), ('은', 'JX')]"
6903,"[('어느', 'MM'), ('정도', 'NNG'), ('인가요', 'VCP+EC')]"
6904,"[('음악', 'NNG'), ('교육', 'NNG'), ('업', 'NNG')]"
6904,"[('퇴사', 'NNG')]"
6904,"[('후', 'NNG')]"
6904,"[('3', 'SN'), ('년', 'NNBC'), ('차', 'NNG'), ('에', 'JKB')]"
6904,"[('접어든', 'VV+ETM')]"
6904,"[('비전공자', 'NNP')]"
6904,"[('개발자', 'NNG')]"
6904,"[('회고', 'NNG')]"
6905,"[('개발', 'NNG'), ('직', 'NNG')]"
6905,"[('선배', 'NNG'), ('님', 'XSN'), ('들', 'XSN')]"
6905,"[('신입', 'NNG')]"
6905,"[('pm', 'SL'), ('이', 'JKS')]"
6905,"[('괜찮', 'VA'), ('나요', 'EC')]"
6906,"[('프래', 'NNP'), ('그래', 'IC'), ('머스', 'NNP')]"
6906,"[('코딩', 'NNG'), ('테스트', 'NNG')]"
6906,"[('연습', 'NNG'), ('하', 'XSV'), ('고', 'EC')]"
6906,"[('있', 'VA'), ('는데', 'EC')]"
6906,"[('원래', 'NNG')]"
6906,"[('이렇', 'VA'), ('게', 'EC')]"
6906,"[('어려웠', 'VA+EP'), ('나요', 'EC')]"
6907,"[('인천', 'NNP'), ('에서', 'JKB')]"
6907,"[('국비', 'NNG'), ('지원', 'NNG'), ('알아보', 'VV'), ('고', 'EC')]"
6907,"[('있', 'VA'), ('는데', 'EC')]"
6907,"[('서울', 'NNP'), ('로', 'JKB')]"
6907,"[('가', 'VV'), ('는', 'ETM'), ('게', 'NNB+JKS')]"
6907,"[('좋', 'VA'), ('을까요', 'EC')]"
6908,"[('블로그', 'NNG')]"
6908,"[('2', 'SN'), ('년', 'NNBC')]"
6908,"[('반', 'XPN'), ('동안', 'NNG')]"
6908,"[('운영', 'NNG'), ('하', 'XSV'), ('면서', 'EC')]"
6908,"[('느낀', 'VV+ETM'), ('점', 'NNG')]"
6908,"[('회고', 'NNG')]"
6909,"[('이제', 'MAG')]"
6909,"[('28', 'SN'), ('살', 'NNBC')]"
6909,"[('국비', 'NNG'), ('학원', 'NNG')]"
6909,"[('이번', 'NNG'), ('달', 'NNG')]"
6909,"[('졸업', 'NNG'), ('예정', 'NNG'), ('인데', 'VCP+EC')]"
6910,"[('키보드', 'NNG')]"
6910,"[('테스트', 'NNG')]"
6910,"[('체크', 'NNG')]"
6910,"[('방법', 'NNG')]"
6911,"[('신입', 'NNG')]"
6911,"[('개발자', 'NNG')]"
6911,"[('내일', 'NNG')]"
6911,"[('출근', 'NNG')]"
6911,"[('2', 'SN'), ('일', 'NNBC'), ('차', 'NNG'), ('입니다', 'VCP+EC')]"
6911,"[('조언', 'NNG'), ('부탁', 'NNG'), ('드려요', 'VV+EC')]"
6912,"[('인생', 'NNG'), ('살', 'VV'), ('다', 'EC')]"
6912,"[('처음', 'NNG'), ('으로', 'JKB')]"
6912,"[('목뒤', 'NNG'), ('에', 'JKB')]"
6912,"[('담이', 'NNP')]"
6912,"[('걸렸', 'VV+EP'), ('는데', 'EC')]"
6912,"[('오래', 'MAG'), ('가', 'VV'), ('네요', 'EC')]"
6913,"[('0', 'SN')]"
6914,"[('고졸', 'NNP')]"
6914,"[('병', 'NNG'), ('특', 'UNKNOWN')]"
6914,"[('방통대', 'NNP')]"
6914,"[('어떨까', 'VA+EC'), ('요', 'JX')]"
6915,"[('비', 'XPN'), ('전공', 'NNG'), ('이', 'VCP'), ('여도', 'EC')]"
6915,"[('4', 'SN'), ('년', 'NNBC'), ('제랑', 'NNG')]"
6915,"[('2', 'SN'), ('년', 'NNBC'), ('제', 'XPN'), ('고졸', 'NNP'), ('이랑', 'JC')]"
6915,"[('연봉', 'NNG'), ('테이블', 'NNG'), ('이', 'JKS')]"
6915,"[('다른', 'MM'), ('가요', 'NNG')]"
6916,"[('퇴사', 'NNG'), ('를', 'JKO')]"
6916,"[('고민', 'NNG'), ('중', 'NNB'), ('인', 'VCP+ETM')]"
6916,"[('한', 'MM')]"
6916,"[('개발자', 'NNG'), ('입니다', 'VCP+EC')]"
6917,"[('트루먼', 'NNP'), ('쇼', 'NNG')]"
6917,"[('보', 'VV'), ('신', 'EP+ETM'), ('분', 'NNB')]"
6917,"[('있', 'VA'), ('으세요', 'EP+EP+EC')]"
6918,"[('연말', 'NNG'), ('정산', 'NNG')]"
6918,"[('궁금', 'XR'), ('한', 'XSA+ETM'), ('게', 'NNB+JKS')]"
6918,"[('있', 'VA'), ('습니다', 'EF')]"
6919,"[('스프링', 'NNG')]"
6919,"[('공부', 'NNG')]"
6919,"[('시작', 'NNG')]"
6919,"[('한', 'MM')]"
6919,"[('달', 'NNG')]"
6919,"[('첫', 'MM')]"
6919,"[('프로젝트', 'NNG')]"
6919,"[('완성', 'NNG')]"
6920,"[('웹', 'NNG'), ('사이트', 'NNG'), ('에서', 'JKB')]"
6920,"[('크롤링', 'NNG')]"
6920,"[('코드', 'NNG'), ('를', 'JKO')]"
6920,"[('실행', 'NNG'), ('하', 'XSV'), ('게', 'EC')]"
6920,"[('할', 'VV+ETM')]"
6920,"[('수', 'NNG')]"
6920,"[('있', 'VA'), ('을까요', 'EC')]"
6921,"[('깃', 'NNG')]"
6921,"[('잔디', 'NNG'), ('심기', 'NNG')]"
6921,"[('푸', 'IC'), ('쉬', 'MAG'), ('하', 'VV'), ('면', 'EC')]"
6921,"[('심', 'VV'), ('어', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('게', 'NNB+JKS')]"
6921,"[('아닌가요', 'VCN+EC')]"
6922,"[('아직', 'MAG'), ('도', 'JX')]"
6922,"[('길', 'NNG'), ('빵', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
6922,"[('인간', 'NNG'), ('들', 'XSN'), ('이', 'JKS')]"
6922,"[('많', 'VA'), ('네요', 'EC')]"
6923,"[('Si', 'SL'), ('에서', 'JKB')]"
6923,"[('조금', 'NNG'), ('씩', 'XSN')]"
6923,"[('배워', 'VV+EC'), ('갑니다', 'VX+EC')]"
6923,"[('굽신굽신', 'MAG')]"
6923,"[('하', 'VV'), ('는', 'ETM'), ('이유', 'NNG')]"
6924,"[('노트북', 'NNG')]"
6924,"[('성능', 'NNG')]"
6924,"[('확인', 'NNG')]"
6924,"[('부탁', 'NNG'), ('드립니다', 'VV+EC'), ('LG', 'SL'), ('그램', 'NNG')]"
6924,"[('i', 'SL'), ('5', 'SN')]"
6924,"[('10', 'SN'), ('세대', 'NNG')]"
6924,"[('램', 'NNG'), ('8', 'SN'), ('GB', 'SL')]"
6924,"[('SSD', 'SL')]"
6924,"[('256', 'SN'), ('GB', 'SL')]"
6925,"[('자바', 'NNG')]"
6925,"[('기초', 'NNG')]"
6925,"[('문법', 'NNG')]"
6925,"[('다', 'MAG')]"
6925,"[('외우', 'VV'), ('시', 'EP'), ('나요', 'EC')]"
6926,"[('노', 'NNP'), ('마드', 'NNP')]"
6926,"[('코더', 'NNG')]"
6926,"[('유튜브', 'NNP')]"
6926,"[('강의', 'NNG')]"
6926,"[('판매', 'NNG'), ('글', 'NNG')]"
6926,"[('올려도', 'VV+EC')]"
6926,"[('되', 'VV'), ('나요', 'EC')]"
6927,"[('개발자', 'NNG')]"
6927,"[('유럽', 'NNP')]"
6927,"[('취업', 'NNG')]"
6927,"[('도전기', 'NNG')]"
6928,"[('Cox', 'SL')]"
6928,"[('엠', 'NNP'), ('프리스', 'NNP')]"
6928,"[('무', 'XPN'), ('접점', 'NNG')]"
6928,"[('쓰', 'VV'), ('시', 'EP'), ('는', 'ETM'), ('분', 'NNB')]"
6928,"[('계신', 'VV+ETM'), ('가요', 'NNG')]"
6929,"[('깃헙', 'NNP')]"
6929,"[('1', 'SN'), ('일', 'NNBC')]"
6929,"[('1', 'SN'), ('커밋', 'NNP')]"
6929,"[('질문', 'NNG')]"
6930,"[('타입', 'NNG'), ('이', 'JKS')]"
6930,"[('많', 'VA'), ('아', 'EC'), ('지', 'VX'), ('는', 'ETM')]"
6930,"[('PHP', 'SL')]"
6930,"[('근황', 'NNG')]"
6931,"[('블로그', 'NNG'), ('를', 'JKO')]"
6931,"[('2', 'SN'), ('개', 'NNBC')]"
6931,"[('이상', 'NNG')]"
6931,"[('운영', 'NNG'), ('하', 'XSV'), ('게', 'EC')]"
6931,"[('되', 'VV'), ('었', 'EP'), ('을', 'ETM')]"
6931,"[('때', 'NNG')]"
6931,"[('질문', 'NNG'), ('드립니다', 'VV+EC')]"
6932,"[('리액트', 'NNP')]"
6932,"[('강의', 'NNG')]"
6932,"[('추천', 'NNG'), ('바랍니다', 'VV+EC')]"
6933,"[('신입', 'NNG')]"
6933,"[('연봉', 'NNG')]"
6933,"[('듣', 'VV'), ('고', 'EC')]"
6933,"[('충격', 'NNG'), ('받', 'VV'), ('아서', 'EC')]"
6933,"[('퇴사', 'NNG')]"
6934,"[('오늘', 'NNG'), ('이', 'JKS')]"
6934,"[('한', 'MM'), ('달차', 'NNG')]"
6934,"[('신입', 'NNG'), ('인데', 'VCP+EC')]"
6934,"[('심란', 'XR'), ('하', 'XSA'), ('네요', 'EC')]"
6935,"[('ai', 'SL')]"
6935,"[('대학원', 'NNG')]"
6936,"[('M', 'SL'), ('1', 'SN')]"
6936,"[('에어', 'NNG')]"
6936,"[('쓰', 'VV'), ('시', 'EP'), ('는', 'ETM'), ('분', 'NNB'), ('들', 'XSN')]"
6936,"[('계신', 'VV+ETM'), ('가요', 'NNG')]"
6937,"[('반', 'NNG'), ('프리랜서', 'NNG')]"
6937,"[('연말', 'NNG'), ('정산', 'NNG')]"
6937,"[('질문', 'NNG'), ('입니다', 'VCP+EC')]"
6938,"[('모', 'NNG')]"
6938,"[('si', 'SL'), ('대', 'XPN'), ('기업', 'NNG')]"
6938,"[('성과급', 'NNG')]"
6938,"[('240', 'SN')]"
6938,"[('지급', 'NNG')]"
6939,"[('전', 'MM'), ('산직', 'NNG')]"
6939,"[('면접', 'NNG')]"
6940,"[('안녕', 'NNG'), ('하', 'XSV'), ('세요', 'EP+EF')]"
6940,"[('이번', 'NNG'), ('에', 'JKB')]"
6940,"[('팀', 'NNG'), ('프로젝트', 'NNG'), ('를', 'JKO')]"
6940,"[('하', 'VV'), ('게', 'EC'), ('되', 'VV'), ('어', 'EC')]"
6940,"[('okky', 'SL')]"
6940,"[('여러분', 'NP'), ('의', 'JKB')]"
6940,"[('피드백', 'NNG'), ('을', 'JKO')]"
6940,"[('받', 'VV'), ('고', 'EC'), ('싶', 'VX'), ('습니다', 'EF')]"
6941,"[('16', 'SN'), ('인치', 'NNBC')]"
6941,"[('맥북', 'NNP')]"
6941,"[('프로', 'NNG')]"
6941,"[('샀', 'VV+EP'), ('습니다', 'EF')]"
6942,"[('플레이', 'NNG')]"
6942,"[('넥', 'NNP'), ('사크', 'NNP'), ('로', 'JKB')]"
6942,"[('사이트', 'NNG'), ('에서', 'JKB')]"
6942,"[('글', 'NNG')]"
6942,"[('써', 'VV+EC'), ('지', 'VX'), ('시', 'EP'), ('나요', 'EC')]"
6943,"[('Zzz', 'SL'), ('입니다', 'VCP+EC')]"
6943,"[('많', 'VA'), ('은', 'ETM')]"
6943,"[('이용', 'NNG')]"
6943,"[('부탁', 'NNG'), ('드립니다', 'VV+EC')]"
6944,"[('솔루션', 'NNP')]"
6944,"[('엔지니어', 'NNG'), ('와', 'JC')]"
6944,"[('시스템', 'NNG')]"
6944,"[('엔지니어', 'NNG'), ('의', 'NNG')]"
6944,"[('차이', 'NNG'), ('가', 'JKS')]"
6944,"[('뭘까요', 'NP+VCP+EF')]"
6945,"[('결국', 'NNG')]"
6945,"[('32', 'SN'), ('살', 'NNBC')]"
6945,"[('검정고시', 'NNG')]"
6945,"[('고졸', 'NNP')]"
6945,"[('출신', 'NNG'), ('은', 'JX')]"
6945,"[('SI', 'SL')]"
6945,"[('뻥튀기', 'NNG'), ('뿐', 'JX'), ('인가', 'VCP+EF+VCP'), ('여', 'EC')]"
6946,"[('넥', 'NNP'), ('사크', 'NNP'), ('로', 'JKB'), ('가', 'VV+EC')]"
6946,"[('si', 'SL')]"
6946,"[('개발자', 'NNG')]"
6946,"[('힘들', 'VA'), ('게', 'EC')]"
6946,"[('하', 'VV'), ('는', 'ETM')]"
6946,"[('이유', 'NNG')]"
6947,"[('키워', 'VV+EC'), ('준다는', 'VX+ETM')]"
6947,"[('조건', 'NNG'), ('을', 'JKO')]"
6947,"[('말', 'NNG'), ('하', 'XSV'), ('는', 'ETM')]"
6947,"[('회사', 'NNG'), ('는', 'JX')]"
6947,"[('어떤', 'MM'), ('가요', 'NNG')]"
6948,"[('프린터', 'NNG'), ('는', 'JX')]"
6948,"[('어디', 'NP'), ('께', 'JKB')]"
6948,"[('제일', 'NNG')]"
6948,"[('좋', 'VA'), ('을까요', 'EC')]"
6949,"[('프리랜서', 'NNG')]"
6949,"[('개발', 'NNG'), ('경력', 'NNG')]"
6949,"[('1', 'SN'), ('년', 'NNBC'), ('밖에', 'JX')]"
6949,"[('안', 'MAG'), ('되', 'VV'), ('는데', 'EC')]"
6949,"[('프리랜서', 'NNG'), ('가', 'JKS')]"
6949,"[('가능', 'NNG'), ('할까요', 'XSA+EC')]"
6950,"[('국비', 'NNG')]"
6950,"[('수료', 'NNG')]"
6950,"[('후', 'NNG')]"
6950,"[('신입', 'NNG')]"
6950,"[('웹', 'NNG'), ('개발', 'NNG')]"
6950,"[('3', 'SN'), ('개월', 'NNBC'), ('차', 'NNG')]"
6950,"[('고민', 'NNG'), ('이', 'JKS'), ('있', 'VA'), ('습니다', 'EF')]"
6951,"[('자식', 'NNG')]"
6951,"[('부모', 'NNG')]"
6951,"[('관련', 'NNG')]"
6951,"[('뉴스', 'NNG')]"
6951,"[('보', 'VV'), ('면', 'EC')]"
6951,"[('섬찟', 'XR'), ('합니다', 'XSA+EC')]"
6952,"[('daily', 'SL')]"
6952,"[('commit', 'SL')]"
6952,"[('해', 'VV+EC'), ('보', 'VX'), ('고', 'EC')]"
6952,"[('있', 'VA'), ('습니다', 'EF')]"
6953,"[('프리랜서', 'NNG')]"
6953,"[('계약', 'NNG')]"
6953,"[('시', 'NNG')]"
6953,"[('사람', 'NNG')]"
6953,"[('믿', 'VV'), ('지', 'EC')]"
6953,"[('마시', 'VV'), ('길', 'ETN+JKO')]"
6954,"[('전자', 'NNG')]"
6954,"[('정부', 'NNG')]"
6954,"[('왜', 'MAG'), ('케', 'XSA+EC')]"
6954,"[('복잡', 'XR'), ('한', 'XSA+ETM'), ('걸까요', 'NNB+VCP+EC')]"
6955,"[('스프링', 'NNG')]"
6955,"[('처음', 'NNG')]"
6955,"[('공부', 'NNG'), ('하', 'XSV'), ('는데', 'EC')]"
6955,"[('갑자기', 'MAG')]"
6955,"[('궁금', 'XR'), ('한', 'XSA+ETM'), ('게', 'NNB+JKS')]"
6955,"[('생기', 'VV'), ('네요', 'EC')]"
6956,"[('대기업', 'NNP'), ('에', 'JKB')]"
6956,"[('갈', 'VV+ETM'), ('수', 'NNB'), ('있', 'VV'), ('는', 'ETM')]"
6956,"[('능력', 'NNG'), ('이', 'JKS')]"
6956,"[('있', 'VA'), ('는데도', 'EC')]"
6956,"[('불구', 'XR'), ('하', 'XSA'), ('고', 'EC')]"
6956,"[('스타트업', 'NNG'), ('에', 'JKB')]"
6956,"[('가', 'VV'), ('는', 'ETM'), ('분', 'NNB'), ('들', 'XSN'), ('은', 'JX')]"
6956,"[('뭐', 'NP'), ('때문', 'NNB'), ('에', 'JKB')]"
6956,"[('가', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('나요', 'EC')]"
6957,"[('으', 'IC')]"
6957,"[('담', 'NNG'), ('달', 'NNG'), ('이', 'VCP'), ('면', 'EC')]"
6957,"[('퇴사', 'NNG'), ('해야', 'XSV+EC'), ('하', 'VV'), ('는데', 'EC')]"
6957,"[('뭐', 'NP'), ('라', 'VCP+EC')]"
6957,"[('말', 'NNG'), ('해야', 'XSV+EC'), ('할지', 'VX+EC')]"
6958,"[('국비', 'NNG')]"
6958,"[('클라우드', 'NNP'), ('엔지니어', 'NNG')]"
6958,"[('어떤', 'MM'), ('거', 'NNB'), ('같', 'VA'), ('나요', 'EC')]"
6960,"[('아이패드', 'NNP')]"
6960,"[('코딩', 'NNG')]"
6961,"[('프로젝트', 'NNG'), ('마다', 'JX')]"
6961,"[('꼭', 'MAG')]"
6961,"[('있', 'VA'), ('는', 'ETM'), ('것', 'NNB')]"
6962,"[('신입', 'NNG')]"
6962,"[('데브', 'NNP'), ('옵스', 'NNG')]"
6962,"[('커리어', 'NNP')]"
6962,"[('질문', 'NNG'), ('드려요', 'VV+EC')]"
6963,"[('선배', 'NNG'), ('님', 'XSN'), ('들', 'XSN')]"
6963,"[('며칠', 'NNG'), ('째', 'XSN')]"
6963,"[('고민', 'NNG'), ('중', 'NNB'), ('인', 'VCP+ETM')]"
6963,"[('에러', 'NNG'), ('좀', 'MAG')]"
6963,"[('도와', 'VV+EC'), ('주', 'VX'), ('세요', 'EP+EF')]"
6964,"[('대기업', 'NNP'), ('si', 'SL'), ('회사', 'NNG')]"
6964,"[('줄줄이', 'MAG')]"
6964,"[('연봉', 'NNG'), ('인상', 'NNG'), ('하', 'XSV'), ('네요', 'EC')]"
6965,"[('크롬', 'NNG')]"
6965,"[('개발자', 'NNG'), ('도구', 'NNG')]"
6965,"[('잘', 'MAG')]"
6965,"[('쓰', 'VV'), ('려면', 'EC')]"
6965,"[('어떻', 'VA'), ('게', 'EC')]"
6965,"[('해야', 'VV+EC'), ('하', 'VV'), ('나요', 'EC')]"
6966,"[('이제', 'MAG')]"
6966,"[('제대로', 'MAG')]"
6966,"[('맘', 'NNG')]"
6966,"[('잡', 'VV'), ('고', 'EC')]"
6966,"[('해', 'VV+EC'), ('보', 'VX'), ('려', 'EC')]"
6966,"[('합니다', 'VV+EC')]"
6967,"[('코드', 'NNG'), ('에', 'JKB')]"
6967,"[('이것저것', 'NNG')]"
6967,"[('기능', 'NNG'), ('을', 'JKO')]"
6967,"[('추가', 'NNG'), ('하', 'XSV'), ('면서', 'EC')]"
6967,"[('깨달', 'VV'), ('은', 'ETM')]"
6967,"[('점', 'NNG')]"
6967,"[('몇', 'MM')]"
6967,"[('가지', 'NNG')]"
6968,"[('처음', 'NNG'), ('으로', 'JKB')]"
6968,"[('금융', 'NNG'), ('권', 'XSN')]"
6968,"[('프로젝트', 'NNG')]"
6968,"[('들어갑니다', 'VV+EC')]"
6969,"[('경력', 'NNG'), ('2', 'SN'), ('년', 'NNBC'), ('5', 'SN'), ('개월', 'NNBC')]"
6969,"[('개발자', 'NNG')]"
6969,"[('입니다', 'VCP+EC')]"
6970,"[('국비', 'NNG'), ('학원', 'NNG')]"
6971,"[('취업', 'NNG')]"
6971,"[('이후', 'NNG')]"
6971,"[('경력', 'NNG')]"
6972,"[('SI', 'SL'), ('회사', 'NNG')]"
6972,"[('프리', 'NNG')]"
6972,"[('뽑', 'VV'), ('을', 'ETM'), ('때', 'NNG')]"
6972,"[('직접', 'NNG')]"
6972,"[('안', 'MAG'), ('뽑', 'VV'), ('는', 'ETM')]"
6972,"[('이유', 'NNG')]"
6973,"[('원천', 'NNG'), ('징수', 'NNG')]"
6973,"[('잘', 'MAG')]"
6973,"[('아시', 'NNG'), ('는', 'JX')]"
6973,"[('분', 'NNG')]"
6973,"[('있', 'VA'), ('으신', 'EP+ETM'), ('가요', 'NNG')]"
6974,"[('회사', 'NNG'), ('에서', 'JKB')]"
6974,"[('일', 'NNG'), ('을', 'JKO')]"
6974,"[('열심히', 'MAG')]"
6974,"[('안', 'MAG'), ('하', 'VV'), ('는', 'ETM')]"
6974,"[('이유', 'NNG'), ('가', 'JKS')]"
6974,"[('다', 'MAG')]"
6974,"[('있', 'VA'), ('는', 'ETM')]"
6974,"[('것', 'NNB')]"
6974,"[('같', 'VA'), ('습니다', 'EF')]"
6975,"[('회식', 'NNG')]"
6975,"[('자리', 'NNG'), ('에서', 'JKB'), ('의', 'NNG')]"
